path,kind,family,source,provenance,sha256
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,70dc2af1d648c0cffe2e22ef9b1071baaf0aaa1640b4c91e5d40104b15423da1
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6051942e1e90633c28be8473f8b2d8ed4db87adb91511d5eb5d1b111b819d8bd
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,7f2d6c5aa9c54660266198a21fb16c15d3039b6b7a873325901675e8d74532d2
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,0cabef6bdc9dd2d6d7789c992fbbce20430f63953dc81aa0a7134e6efcbe1f96
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,88700265667fab0ffe9c941ddfed29fa95683779728194b8189dd666711d9db0
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,9ce2e1234d830672b19a51730b402f915f0c9f1a66168e5c6aa534d08e4530d5
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6d2c844ff68e531f73373f40e8236aa381432f3135eec20a2a7c60d844ed1670
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,28810deada45c50deac56b12c876954423fd046b871e4aaff882db5c181734bb
mod/gfx/map/units/T-INFANTRY A-WALK C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,70dc2af1d648c0cffe2e22ef9b1071baaf0aaa1640b4c91e5d40104b15423da1
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-E.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,e32ae69adc0d75d7a2087799dcfee4b28a497876301a891e9d5db66e0d6fc834
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-N.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,d1915f6ceab3e1417793c8bd200a3e3d20166b54ab6439746a64ae58cc430e21
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-NE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c216c206131067d38d7114e7aaa65300cd4e984c905e62d679af76f5435c79aa
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-NW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c5cb5201132c751676082c5ab028da6b586a18d23384dc92b93604e46ec53dea
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-S.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,4a352f036bcc92c30022c0b6c42be43514ed574f867226bb7c9fed21043782f4
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-SE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,f826f60a89e5d6bfff20cf172fc68ee11c25fbf4cca3cb5eb2f68a99e52a6fab
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-SW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,3e0fa5dd1db40d9f40a992b446b743941b0c0c193be5c6ff0ec393060417fd96
mod/gfx/map/units/T-INTERCEPTOR A-FIRE C-IND L-1 D-W.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c70409b01fb5c44986245a841ac14c615a362a07993546cf449863406a93f805
mod/gfx/map/units/T-INTERCEPTOR A-STAND C-IND L-1.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,86c0ea1ad77d3db9740660c3cfd80ba6b42c24be9087eb8da4c4a6a901876e87
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-E.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,32e9f340a29fa32c3959dfc0a7d3f54f871690b364ac1ad023920abfedc621fa
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-N.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,fa8c7515e030647e94314601049f1f0022637e80dacfb5c7cdfc36a11247d483
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-NE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,782e267efde5ba477f1696b0d43fd1ae43bd72e53454a2b761e786b92cc3f154
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-NW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,b9e03488ffb1d59ebd8cfcd8c723c655f0c52d5b43cb6167e8ba4c352d21b8a8
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-S.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,ae7c7cefba020ec61e1d4d7f13ab1625170c44321a77572878dfdc4e7eefdc28
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-SE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,9ef5783d7e62b578d086fdc98f81f5cef198da0a1b8f812acb159615afc27bd0
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-SW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,79c5be03a8e382ce77e0d66cb624cfb8ababed20157c1ccc3fec9aba89dc6f9c
mod/gfx/map/units/T-INTERCEPTOR A-WALK C-IND L-1 D-W.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,e510ed3d9fbd915cacf10f5ebb26baa5d3df00338fc45c1ffce52ce230f4afb9
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-E.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,af764d76ee7f4a22ca43aa2c3e44dac6c8a6faac78baea2031fe94574794c0ba
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-N.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,e3f6abde305a409e987176a1f7b98fb47284d5983254208eb6111b3a1a1b43e4
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-NE.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,2ecd7e3c231fe111ee49c19733bb1fe46d78d7731fee5c2e1cae6e822f62edb6
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-NW.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,02c6c36aa21dc15a0fbe70dc8f76a90699fdde48294b8b7ec54bb8151394b650
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-S.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,d44f8d62b6c408eb5308db549dcc0b16ef9c423cb005bec2940a3bcdf8c1027d
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-SE.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,c7717d0d393d88722d94293dd908a1f246a8ed106b6866abf1a8d1dca1d20427
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-SW.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,c8ede495a60de7986ac7944b9bd4d49df137d54acc4014c8aa30ae620f4a06e3
mod/gfx/map/units/T-LIGHT_CRUISER A-FIRE C-IND L-1 D-W.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,0a8ece86db0189e855bc283872c7bfb482e38c086a914e7f7704195916807ceb
mod/gfx/map/units/T-LIGHT_CRUISER A-STAND C-IND L-1.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,fa453b74daa169139a73d03925bf1209b44056e0c612b6769f45847c9b1ab1a2
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-E.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,04e06c326a8a142314be863bd78dc19cb6ae85d185628fd45b11dde9de31974f
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-N.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,03ea0723100519b077cac6afc03ec2f7c93f8a60398dfdfd8230d7dcb7dbb25e
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-NE.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,4923530e928e74df665cebbc3f46e5c3fbe7c29f9ee78cabae35b6bc30ffeb36
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-NW.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,cddbc7d087f454ac4d125fc4552769d87c4395a887394ac7cc3d92492d1a2d06
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-S.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,8dc34995b0672ec38f54d26d137dfc364fa4b335ac82fa55dcfed67676d8de6c
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-SE.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,ba8a46960a41cdc25f049c9d9835cc2b969576552d87af0c93582f046254e66d
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-SW.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,6ea4dcd869a4a8bb202688a6fb74aab39ab0f751cfe93366ffbb5a965099432d
mod/gfx/map/units/T-LIGHT_CRUISER A-WALK C-IND L-1 D-W.spr,spr,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,9b1dd30edc85cc83b039ff7fa2b328c2e35b70b47fcfa0d1936a6acff5a9efc3
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,df7a947042db894e647296891c0908c5dcec95da0364eceb3f3e75b9287bd245
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,21dd009a8694ee6811a88700f69c9a79734b05f691bf31869852c1596c749ad2
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,8203c7855b084b94dcfc140f669ffb4f407f66ba196af7064f1d7eba1abd543b
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,f60bd1049e4ee062c7291bec7311da4467db84d337626d709c0a41d5afa96463
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,695ec7ce93616c0f543f2226b3231e2a7307d1da7d852c8f0d3d1d5799de314b
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,dca15b5b5feaa9050856786d00133ad7a83efbae724e8a65966dd4e1913eb63e
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,ac05e92e6e86ad9671586912944107921059ab2540249ec7478d09aa7943b73f
mod/gfx/map/units/T-MARINE A-FIRE C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,b4f383a1ec24b2ff46501003ef940722b004418602b794b46ed968a6d145e486
mod/gfx/map/units/T-MARINE A-STAND C-IND L-1.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,1edd0bccbf803f13a05394294e358ab5414b6e5fcf5e18e489e7c789d3c5cccf
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6051942e1e90633c28be8473f8b2d8ed4db87adb91511d5eb5d1b111b819d8bd
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,7f2d6c5aa9c54660266198a21fb16c15d3039b6b7a873325901675e8d74532d2
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,0cabef6bdc9dd2d6d7789c992fbbce20430f63953dc81aa0a7134e6efcbe1f96
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,88700265667fab0ffe9c941ddfed29fa95683779728194b8189dd666711d9db0
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,9ce2e1234d830672b19a51730b402f915f0c9f1a66168e5c6aa534d08e4530d5
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6d2c844ff68e531f73373f40e8236aa381432f3135eec20a2a7c60d844ed1670
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,28810deada45c50deac56b12c876954423fd046b871e4aaff882db5c181734bb
mod/gfx/map/units/T-MARINE A-WALK C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,70dc2af1d648c0cffe2e22ef9b1071baaf0aaa1640b4c91e5d40104b15423da1
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-E.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,74792aa6684b128f52358f47a1b7121a48e0948e748e5b8792e420b8eea3b4d8
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-N.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,f21c900cf306234d8eeaae2f0df3d0d36f9fda53c5596ec5830e94f294ef10bb
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-NE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,5a677bdbf56e18704e3a964ffbe85df44efc79a37c2e58e87a3c68af70c4296f
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-NW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,b0712cfa79f07ef665ab3ad206a6dfef6550fc315d7e5bd0c658e17dcbcac9cb
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-S.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,f455446c39777d193dac17d20583bdc226ad007a9950025e27a64caa12f48468
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-SE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,885d8c041526034309e4c02392bab3150d4ddd22e23c0d8d40cb6d1befa1670d
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-SW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,e47112e7c90e3351945e229d7696f9d9c53fff21dcadc85bc85f39ddf88065eb
mod/gfx/map/units/T-MECHANIZED A-FIRE C-IND L-1 D-W.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,4e4298f464f14ab0ef1dadd980fc0e08bd7481b582aa7b6135ace0d173a4c6e8
